"TOA5","EBM1","CR3000","8941","CR3000.Std.27","CPU:KC.EBM1_16.02.18.CR3","16128","DAR"
"TIMESTAMP","RECORD","BARO_P_SUR_Avg","HMP_M_RH_Avg","HMP_T_AIR_Avg","INK_G_INKS_Avg","INK_G_INKW_Avg","KT_T_SUR_Avg","LICOR_D_CD_Avg","LICOR_M_AH_Avg","OMB_N_N_001_Avg","OMB_N_N_002_Avg","PYG_R_LWDP_Avg","PYG_R_LWUP_Avg","PYG_T_BOT_Avg","PYG_T_TOP_Avg","PYR_R_SWDR_Avg","PYR_R_SWUR_Avg","SHF_F_SHF_001_Avg","SHF_F_SHF_002_Avg","SHF_F_SHF_003_Avg","SMT_M_SOIL_001_Avg","SMT_M_SOIL_002_Avg","SMT_M_SOIL_003_Avg","SMT_M_SOIL_004_Avg","SMT_T_SOIL_001_Avg","SMT_T_SOIL_002_Avg","SMT_T_SOIL_003_Avg","SMT_T_SOIL_004_Avg","Tsonic_Avg","Usonic_Avg","Vsonic_Avg","Wsonic_Avg","BARO_P_SUR_Min","HMP_M_RH_Min","HMP_T_AIR_Min","KT_T_SUR_Min","LICOR_D_CD_Min","LICOR_M_AH_Min","PYG_R_LWDP_Min","PYG_R_LWUP_Min","PYG_T_BOT_Min","PYG_T_TOP_Min","PYR_R_SWDR_Min","PYR_R_SWUR_Min","SHF_F_SHF_001_Min","SHF_F_SHF_002_Min","SHF_F_SHF_003_Min","SMT_M_SOIL_001_Min","SMT_M_SOIL_002_Min","SMT_M_SOIL_003_Min","SMT_M_SOIL_004_Min","SMT_T_SOIL_001_Min","SMT_T_SOIL_002_Min","SMT_T_SOIL_003_Min","SMT_T_SOIL_004_Min","Tsonic_Min","Usonic_Min","Vsonic_Min","Wsonic_Min","BARO_P_SUR_Max","HMP_M_RH_Max","HMP_T_AIR_Max","KT_T_SUR_Max","LICOR_D_CD_Max","LICOR_M_AH_Max","PYG_R_LWDP_Max","PYG_R_LWUP_Max","PYG_T_BOT_Max","PYG_T_TOP_Max","PYR_R_SWDR_Max","PYR_R_SWUR_Max","SHF_F_SHF_001_Max","SHF_F_SHF_002_Max","SHF_F_SHF_003_Max","SMT_M_SOIL_001_Max","SMT_M_SOIL_002_Max","SMT_M_SOIL_003_Max","SMT_M_SOIL_004_Max","SMT_T_SOIL_001_Max","SMT_T_SOIL_002_Max","SMT_T_SOIL_003_Max","SMT_T_SOIL_004_Max","Tsonic_Max","Usonic_Max","Vsonic_Max","Wsonic_Max","BARO_P_SUR_Std","HMP_M_RH_Std","HMP_T_AIR_Std","KT_T_SUR_Std","LICOR_D_CD_Std","LICOR_M_AH_Std","PYG_R_LWDP_Std","PYG_R_LWUP_Std","PYG_T_BOT_Std","PYG_T_TOP_Std","PYR_R_SWDR_Std","PYR_R_SWUR_Std","SHF_F_SHF_001_Std","SHF_F_SHF_002_Std","SHF_F_SHF_003_Std","SMT_M_SOIL_001_Std","SMT_M_SOIL_002_Std","SMT_M_SOIL_003_Std","SMT_M_SOIL_004_Std","SMT_T_SOIL_001_Std","SMT_T_SOIL_002_Std","SMT_T_SOIL_003_Std","SMT_T_SOIL_004_Std","Tsonic_Std","Usonic_Std","Vsonic_Std","Wsonic_Std","OMB_N_N_001_Tot","OMB_N_N_002_Tot"
"2016-02-26 02:00:00",66,1002.553,89.16312,-3.629013,-0.3918585,-0.8817242,-7.589505,821.4554,3.976746,0,0,-66.38251,-8.242801,-4.773336,-4.560967,-2.08039,0.7701309,-86.53786,-80.28123,-98.21889,13.63055,17.44126,15.64158,16.02191,0,0,0,0,4.049345,-0.2736958,0.05294506,0.001813575,1002.483,88.7822,-3.797424,-7.710342,802.6317,3.535066,-67.21698,-10.01244,-4.884646,-4.649488,-7.629142,-0.6950142,-86.56639,-80.55562,-98.30126,13.63,17.44,15.64,16.02,"NAN","NAN","NAN","NAN",3.847656,-0.56,-0.1,-0.18,1002.612,89.50832,-3.494247,-7.400307,844.6219,4.326057,-65.46351,-6.674897,-4.664442,-4.454595,2.080664,2.085049,-86.4772,-80.01052,-98.14455,13.75,17.59,15.77,16.14,"NAN","NAN","NAN","NAN",4.212677,-0.04,0.28,0.13,0.02899171,0.2634103,0.05414544,0.07469916,11.28285,0.2423279,0.3020965,0.5655299,0.03765966,0.05883506,1.429807,0.5486237,0.02150597,0.1498031,0.04171002,0.008061885,0.0136369,0.01423347,0.01502695,0,0,0,0,0.05173437,0.1000849,0.06976902,0.03697585,0,0
"2016-02-26 02:10:00",67,1002.462,89.51048,-3.559585,-0.5983645,-0.8976136,-7.290977,812.7574,3.391433,0,0,-66.84455,-7.498085,-4.639271,-4.41858,-1.901559,0.4889812,-86.55526,-80.75099,-98.32061,13.5006,17.27144,15.52147,15.90193,0,0,0,0,3.93482,-0.430218,0.1210615,-0.003881851,1002.35,89.41723,-3.645844,-7.442158,806.6025,3.278235,-67.802,-9.178008,-4.753357,-4.539373,-6.935576,-0.6950185,-86.61041,-80.97392,-98.40497,13.5,17.27,15.52,15.9,"NAN","NAN","NAN","NAN",3.748138,-0.9,-0.08,-0.22,1002.556,909.1865,-3.45787,-7.015177,822.1105,3.555646,-66.04781,-5.423393,-4.514002,-4.30209,2.774246,2.085034,-86.52148,-80.55505,-98.24867,13.63,17.44,15.64,16.02,"NAN","NAN","NAN","NAN",4.079895,-0.07,0.34,0.19,0.05124912,6.692964,0.0298561,0.1038902,2.70689,0.07591517,0.3090127,0.5888934,0.04166282,0.04002253,1.528625,0.4983657,0.02270265,0.1265528,0.03376328,0.008797321,0.0155772,0.01317425,0.01505816,0,0,0,0,0.04533758,0.1535645,0.06075354,0.04523221,0,0
"2016-02-26 02:20:00",68,1002.304,89.69942,-3.587224,-0.03570671,-0.9102048,-7.255394,821.3104,3.377943,0,0,-67.54867,-7.746891,-4.509798,-4.290885,-1.930441,0.3500119,-86.56739,-81.1627,-98.41316,13.3706,17.10143,15.39159,15.77208,0,0,0,0,3.884361,-0.5620915,0.04432591,-0.008165755,1002.216,89.59989,-3.688568,-7.433727,814.3271,3.311726,-68.38771,-9.595289,-4.60088,-4.388927,-6.242129,-1.390022,-86.61065,-81.35094,-98.5087,13.37,17.1,15.39,15.77,"NAN","NAN","NAN","NAN",3.748138,-0.88,-0.19,-0.2,1002.409,89.80267,-3.477097,-7.015177,826.2182,3.429043,-66.63255,-5.84053,-4.433396,-4.21522,2.774257,2.085076,-86.52141,-80.93208,-98.35227,13.5,17.27,15.52,15.9,"NAN","NAN","NAN","NAN",4.013489,-0.29,0.32,0.18,0.04597772,0.04777042,0.02982626,0.09365396,2.91557,0.02650625,0.32328,0.5961889,0.02860097,0.02729016,1.534425,0.5145136,0.02140833,0.1104903,0.0321864,0.008797321,0.01551622,0.01423347,0.01631274,0,0,0,0,0.03829603,0.09743843,0.09226283,0.04986208,0,0
"2016-02-26 02:30:00",69,1002.259,89.77644,-3.64564,-0.2398051,-0.9217501,-7.541263,807.6289,3.225554,0,0,-67.72615,-8.292635,-4.547239,-4.348086,-1.979979,0.5268978,-86.52724,-81.51125,-98.49879,13.23063,16.92151,15.27146,15.65191,0,0,0,0,3.917704,-0.3437965,-0.06482798,-0.017507,1002.216,89.72079,-3.795334,-7.735058,801.0084,3.109975,-68.68031,-10.01259,-4.666528,-4.452508,-6.935684,-0.6950322,-86.56712,-81.68637,-98.56128,13.23,16.92,15.27,15.65,"NAN","NAN","NAN","NAN",3.781281,-0.57,-0.29,-0.17,1002.311,912.0668,-3.534851,-7.358362,815.9158,3.364671,-66.92529,-6.257884,-4.454595,-4.219393,2.774293,2.085097,-86.47818,-81.35058,-98.40474,13.37,17.1,15.39,15.77,"NAN","NAN","NAN","NAN",4.013489,-0.17,0.26,0.17,0.02001624,0.02452696,0.03978099,0.1057762,3.971745,0.07646087,0.252571,0.576654,0.8405814,0.04317033,1.499501,0.5156466,0.01516358,0.09195147,0.0279843,0.009405272,0.01642906,0.01313864,0.01502724,0,0,0,0,0.03396708,0.06677771,0.0555038,0.04512025,0,0
"2016-02-26 02:40:00",70,1002.234,89.8186,-3.781855,-0.6360977,-1.299928,-7.757972,796.4752,2.941662,0,0,-67.2507,-8.506722,-4.71947,-4.504311,-2.166648,0.6230966,-86.50119,-81.80069,-98.54818,13.1006,16.7415,15.14159,15.52207,0,0,0,0,3.925234,-0.232365,-0.1181734,-0.03068409,1002.172,89.74489,-3.921356,-7.843733,786.6795,2.728681,-68.38812,-10.01266,-4.836041,-4.624149,-7.629276,-0.695026,-86.52393,-81.93819,-98.61395,13.1,16.74,15.14,15.52,"NAN","NAN","NAN","NAN",3.781281,-0.44,-0.35,-0.14,1002.3,89.90717,-3.620285,-7.659662,805.4804,3.123571,-66.04812,-6.674924,-4.598794,0.9825923,2.080712,2.085093,-86.43565,-81.64452,-98.50916,13.23,16.92,15.27,15.65,"NAN","NAN","NAN","NAN",4.013489,-0.08,0.1,0.09,0.02704191,0.03600004,0.05460855,0.03318961,4.751124,0.1158684,0.3572933,0.4996243,0.07260481,0.05310399,1.529401,0.5155158,0.02230245,0.08080686,0.02877228,0.008733544,0.01636413,0.01423347,0.01627922,0,0,0,0,0.03013428,0.05520526,0.09134661,0.03559018,0,0
"2016-02-26 02:50:00",71,1002.118,89.95796,-3.862201,-0.4552087,-1.128849,-7.768803,764.7552,2.288927,0,0,-66.7462,-8.260733,-4.858875,-4.643152,-2.048211,0.6430821,-86.44038,-82.02588,-98.57335,12.9706,16.57143,14.99183,15.39208,0,0,0,0,3.866512,-0.3011355,-0.1145213,0.01500267,1002.02,89.83296,-4.006775,-7.885542,748.3217,1.895099,-67.51212,-10.01267,-4.961085,-4.742972,-6.242278,-1.390064,-86.48023,-82.14742,-98.61424,12.97,16.57,14.99,15.39,"NAN","NAN","NAN","NAN",3.681793,-0.49,-0.31,-0.1,1002.231,913.4812,-3.727066,-7.638622,788.7165,2.748823,-66.04918,-6.257866,-4.76831,-4.554327,2.774327,2.085117,-86.39165,-81.89604,-98.50972,13.1,16.74,15.14,15.52,"NAN","NAN","NAN","NAN",4.013489,-0.12,0.07,0.12,0.04622563,9.50701,0.04029382,0.05093442,10.49766,0.2614115,0.2587555,0.5541692,0.03646436,0.03412589,1.386822,0.5292789,0.02634816,0.06327845,0.02808927,0.008797321,0.01551622,0.01646785,0.01627939,0,0,0,0,0.05434303,0.06519082,0.05858497,0.03452471,0,0
"2016-02-26 03:00:00",72,1002.036,89.99731,-3.9957,-0.469055,-1.142773,-7.837079,729.8666,1.545747,0,0,-66.15475,-8.061183,-4.995637,-4.795157,-2.123485,0.8071721,-86.37,-82.21022,-98.59306,12.83059,16.38151,14.86153,15.26202,0,0,0,0,3.895611,-0.1895079,-0.01028204,0.01360915,1001.99,89.90518,-4.152084,-7.944132,695.6758,1.072826,-67.21779,-10.01247,-5.145581,-4.916653,-6.935758,-0.6950271,-86.43623,-82.31521,-98.61449,12.83,16.38,14.86,15.26,"NAN","NAN","NAN","NAN",3.714905,-0.56,-0.27,-0.1,1002.084,914.3127,-3.874451,-7.625986,750.7348,1.904142,-0.7576074,-6.257889,-4.874261,-4.639102,2.774297,2.085098,-86.30431,-82.10532,-98.56184,12.97,16.57,14.99,15.39,"NAN","NAN","NAN","NAN",4.013489,0,0.37,0.16,0.02095929,9.515947,0.05054512,0.06606773,13.60233,0.2244636,0.8067479,0.5659346,0.05889245,0.05998105,1.5514,0.5658792,0.02828529,0.05238711,0.02545073,0.009054629,0.01685705,0.01403897,0.01607697,0,0,0,0,0.03692065,0.1120206,0.1183788,0.02942433,0,0
"2016-02-26 03:10:00",73,1002.017,90.38561,-3.91168,-0.2934115,-0.7928413,-7.423536,686.4138,0.6945278,0,0,-67.22134,-6.923207,-4.906975,-4.697088,-2.099075,0.3732801,-86.2853,-82.35419,-98.60424,12.69064,16.1916,14.73159,15.13208,0,0,0,0,3.763342,-0.5935471,0.1609661,0.02616415,1001.967,90.17692,-4.070862,-7.692846,671.5887,0.5401143,-68.97268,-8.761134,-5.08824,-4.893371,-6.935685,-1.39006,-86.34948,-82.44199,-98.66685,12.69,16.19,14.73,15.13,"NAN","NAN","NAN","NAN",3.449646,-0.95,-0.12,-0.22,1002.07,90.48007,-3.808273,-7.266029,701.6262,1.082687,-65.75741,-5.006277,0.9803527,-4.556413,2.774279,1.390072,-86.21733,-82.27332,-98.56259,12.83,16.38,14.86,15.26,"NAN","NAN","NAN","NAN",3.947174,-0.24,0.47,0.28,0.02084249,6.766076,0.04699523,0.09898594,7.282666,0.1455708,0.8074933,0.6253462,0.07592212,0.07964233,1.49477,0.5018466,0.03570961,0.04477685,0.02168639,0.009405272,0.01734154,0.01427204,0.01631284,0,0,0,0,0.05305799,0.1423107,0.09811252,0.05487467,0,0
"2016-02-26 03:20:00",74,1001.983,90.44569,-3.900652,-0.6877432,-1.169875,-7.84514,691.1923,0.4118724,0,0,-68.20114,-8.197749,-4.816296,-4.614775,-2.093911,0.4076227,-86.19281,-82.47026,-98.59525,12.55065,16.01152,14.60159,14.99225,0,0,0,0,3.806818,-0.445444,0.07900786,0.01858381,1001.924,90.36292,-4.023941,-8.019157,679.5752,0.2362849,-68.97406,-10.01287,-4.895442,-4.683553,-6.242313,-0.6950474,-86.26199,-82.52616,-98.61646,12.55,16.01,14.6,14.99,"NAN","NAN","NAN","NAN",3.681793,-0.68,-0.19,-0.12,1002.051,918.5977,-3.786926,-7.575701,699.2953,0.5519941,-67.5107,-6.25785,-4.764153,-4.55017,2.7743,2.085136,-86.12962,-82.40007,-98.56402,12.69,16.19,14.73,15.13,"NAN","NAN","NAN","NAN",3.980316,-0.13,0.36,0.16,0.02363822,6.7622,0.03489225,0.1081192,4.399264,0.07613673,0.2814079,0.6002948,0.05271585,0.02068486,1.530983,0.5009344,0.03324528,0.03281254,0.02538599,0.009474032,0.01649341,0.01427196,0.01756765,0,0,0,0,0.04267184,0.0901456,0.09454393,0.03555526,0,0
"2016-02-26 03:30:00",75,1001.997,90.39796,-3.958553,-0.3173551,-1.180562,-8.068007,672.2144,0.0657476,0,0,-67.97874,-8.551697,-4.895901,-4.699564,-2.308135,0.581733,-86.11028,-82.56452,-98.56897,12.41064,15.82158,14.4617,14.86205,0,0,0,0,3.835964,-0.2184504,-0.006462195,0.0072503,1001.929,90.20154,-4.149979,-8.152998,657.5914,-0.1337002,-68.97412,-10.42994,-5.105278,-4.889215,-7.629438,-0.6950461,-86.17374,-82.61078,-98.61757,12.41,15.82,14.46,14.86,"NAN","NAN","NAN","NAN",3.681793,-0.55,-0.15,-0.11,1002.06,90.57229,-3.789017,-7.964685,680.5547,0.2463289,-66.63586,-7.092336,-4.781193,-4.535215,2.08076,2.085134,-86.0424,-82.48386,-98.51244,12.55,16.01,14.6,14.99,"NAN","NAN","NAN","NAN",3.980316,0.01,0.22,0.13,0.02759664,0.1202317,0.08401427,0.04251636,5.351955,0.09685825,0.4665866,0.5542647,0.09303253,0.08142614,1.43386,0.5527496,0.03291568,0.02623145,0.02311697,0.009405272,0.01727328,0.01532842,0.01621217,0,0,0,0,0.04635946,0.141602,0.06386039,0.03244391,0,0
"2016-02-26 03:40:00",76,1001.994,90.53411,-4.028389,-0.7137387,-1.19499,-7.9887,628.0799,-0.4714941,0,0,-67.53376,-7.930154,-5.014887,-4.823815,-2.269531,0.530759,-86.00131,-82.61365,-98.52653,12.27064,15.64151,14.33158,14.73208,0,0,0,0,3.748834,-0.4467602,0.114868,0.0244906,1001.92,90.24716,-4.175537,-8.169756,613.9026,-0.6483922,-68.68129,-9.5956,-5.126472,-4.92952,-7.629442,-0.6950476,-86.08704,-82.65244,-98.6171,12.27,15.64,14.33,14.73,"NAN","NAN","NAN","NAN",3.549103,-0.72,-0.14,-0.1,1002.079,90.65375,-3.912949,-7.834927,658.358,-0.1279766,-66.63568,-0.06616775,-4.931606,-4.721775,2.774351,2.085143,-85.91079,-82.5684,-98.46142,12.41,15.82,14.46,14.86,"NAN","NAN","NAN","NAN",3.947174,-0.17,0.33,0.18,0.02825417,0.0971991,0.04486498,0.06907686,11.624,0.1627443,0.3555406,0.5467198,0.03801843,0.03584279,1.502658,0.5328567,0.0330721,0.01789072,0.02311345,0.009405509,0.01636427,0.01419481,0.01631284,0,0,0,0,0.0605666,0.09128729,0.09172907,0.0344997,0,0
"2016-02-26 09:10:00",77,997.6072,70.06693,2.384458,1.182011,0.2336704,2.796511,810.537,5.378799,0,0,-101.7233,-9.473617,5.126916,5.321779,422.4651,82.18239,-100.1972,-96.85409,-97.54582,0,0,0,0,0,0,0,0,-169.4785,-97.63819,-97.62894,-97.60159,0,0,0,0,0,0,-104.3221,-12.09759,0,0,0,0,-101.5156,-98.11419,-99.05315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,1000.794,72.22266,2.615112,3.518629,832.7703,6.03163,0,0,5.585718,5.77924,448.0294,86.86858,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",27.38431,11.19,7.3,5.66,48.5283,3.554014,0.143085,0.3795062,11.11635,0.1637687,5.02567,0.8782246,0.3341298,0.3425817,28.03127,5.17087,6.449893,6.10261,7.091987,0,0,0,0,0,0,0,0,27.85663,15.17202,15.22225,15.39917,0,0
"2016-02-26 09:20:00",78,999.2801,68.57098,2.72346,1.641353,0.2385024,3.834733,817.5323,5.512658,0,0,-105.5932,-9.127352,6.198183,6.390254,404.6758,89.07052,-101.2997,-97.77781,-98.82473,5.932586,7.466752,8.751914,8.364009,0,0,0,0,-24.19202,-15.90915,-16.06882,-16.3135,999.1485,66.46421,2.506195,3.175364,797.3223,5.322834,-107.8222,-11.26274,5.557899,5.753639,356.4496,74.35844,-101.4564,-97.95232,-99.04893,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,1000.81,70.04991,2.871124,4.331377,831.5682,6.167863,-102.8608,-7.508495,6.747856,6.922227,434.8141,93.11908,-101.1101,-97.51697,-98.59099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.65051,3.41,6.63,3.56,0.3278839,0.8043058,0.05405768,0.3006337,7.476459,0.1216698,1.191402,0.6556924,0.3346591,0.332998,14.29188,2.916875,0.1041934,0.1233639,0.1154168,0.4032803,0.6844984,0.9699711,1.066504,0,0,0,0,66.07519,37.13735,37.06547,36.95694,0,0
"2016-02-26 09:30:00",79,1000.665,66.48213,3.064397,1.676418,0.2343837,4.517043,810.3668,5.490419,0,0,-108.0488,-9.081663,6.943565,7.143138,371.4277,88.7616,-100.9004,-97.30349,-98.3904,5.989861,7.53,8.998292,8.480318,0,0,0,0,-164.3253,-95.02231,-94.86912,-94.93843,999.1835,64.98746,2.631927,3.464489,797.3544,5.353917,-109.8563,-13.76451,6.620253,6.809541,214.9628,46.5573,-101.1101,-97.5697,-98.64653,5.96,7.53,8.86,8.48,"NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,1000.817,69.04657,3.457825,5.109251,817.4534,6.026708,-106.067,-6.256486,7.3258,7.557421,398.716,95.198,-100.6542,-97.03011,-98.1343,5.99,7.53,9,8.5,"NAN","NAN","NAN","NAN",35.13971,9.55,8.95,7.98,0.346547,1.059222,0.221571,0.3528029,3.314744,0.1019122,0.6883134,1.190059,0.1885482,0.1818343,32.7873,8.901889,0.1194531,0.1461624,0.1364707,0.002029934,0,0.0153685,0.002504336,0,0,0,0,41.33649,21.68441,22.34132,22.03921,0,0
"2016-02-26 09:40:00",80,1000.594,63.89462,3.692137,1.684986,0.224482,5.682891,800.5838,5.524604,0,0,-110.1784,-7.334829,7.619844,7.8199,404.3637,97.70188,-100.5003,-96.7914,-97.92262,6.019862,7.549832,9.572921,8.47016,0,0,0,0,-173.8166,-100,-100,-100,999.1821,60.91155,3.395935,5.08415,781.6134,5.277881,-112.476,-10.42624,7.291329,7.489285,376.4999,91.02229,-100.765,-97.08284,-98.18915,5.99,7.53,9,8.47,"NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,1000.807,66.20575,4.085266,6.311853,811.1208,6.207933,-107.8086,-4.587605,8.126495,8.315582,418.0805,100.7456,-100.3096,-96.54373,-97.67809,6.02,7.55,9.58,8.48,"NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,0.4624357,1.199609,0.172172,0.3661193,6.095732,0.1386127,1.101572,1.165541,0.2445866,0.2365077,9.311593,2.060834,0.1128925,0.1497536,0.1405837,0.002030387,0.001825618,0.063682,0.001254872,0,0,0,0,0,0,0,0,0,0
"2016-02-26 09:50:00",81,1000.762,63.79418,4.037876,1.679186,0.2120504,6.310101,797.7316,5.591654,0,0,-113.4027,-8.253284,8.459598,8.660141,410.6133,97.8653,-100.1024,-96.28165,-97.44603,6.059816,7.569832,10.62707,8.489679,0,0,0,0,-173.8167,-100,-100,-100,1000.713,61.72778,3.715851,5.648844,779.1451,5.283572,-115.392,-10.84282,8.081743,8.275265,341.1064,0.4299154,-100.3096,-96.54373,-97.67809,6.02,7.55,9.58,8.47,"NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,1000.808,673.0372,4.315369,7.043913,810.9922,6.347682,-111.8917,-5.4212,8.91691,103.3199,447.8485,106.2929,-99.90913,-96.00423,-97.22147,6.06,7.57,10.64,8.49,"NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,0.0200363,13.88328,0.133959,0.4172286,6.512602,0.1725899,0.7804811,1.244319,0.7977719,0.2130101,21.40673,5.260581,0.1222644,0.1556988,0.1392599,0.002706575,0.001825259,0.1163601,0.002509356,0,0,0,0,0,0,0,0,0,0
"2016-02-26 10:00:00",82,1000.772,62.8168,4.577928,2.119624,0.2006424,7.654593,801.7507,5.642984,0,0,-116.0812,-7.18244,9.442753,9.629288,454.4828,107.4779,-99.69054,-95.76332,-96.97601,6.089874,7.59976,11.69737,8.578595,0,0.06943993,0.01976397,0,-173.03,-99.60368,-99.59643,-99.59619,1000.733,59.88862,4.093262,6.792665,788.1461,5.198586,-118.0087,-9.174019,8.867925,9.061446,438.1407,103.5128,-99.90913,-96.05695,-97.22147,6.06,7.57,10.64,8.49,"NAN","NAN","NAN","NAN",-173.8167,-100,-100,-100,1000.825,638.2456,5.143005,8.420404,812.5646,6.278961,-114.2214,-5.003785,9.935116,10.10525,472.7647,111.8402,-99.45595,-95.46729,-96.7119,6.09,7.6,11.71,8.58,"NAN","NAN","NAN","NAN",55.05075,21.55,16.68,15.66,0.01859024,9.532002,0.3136255,0.3531299,4.979448,0.1650135,1.263878,0.7411399,0.2929011,0.3003233,8.045994,1.579051,0.1266367,0.1542062,0.1402781,0.00194028,0.002672694,0.1152286,0.01113028,0,0.006210543,0.002153821,0,12.44335,6.285443,6.386083,6.382482,0,0
"2016-02-26 10:10:00",83,1000.755,56.34757,4.968234,2.570321,1.008099,8.412626,792.0609,5.324038,0,0,-116.3983,-5.865168,9.879927,10.08277,479.2117,112.1091,-99.29976,-95.24685,-96.48964,6.129832,7.6496,12.9156,8.914691,0,0.1493599,0.04964595,0,-139.6884,-80.65173,-80.85983,-80.6794,1000.201,54.68695,4.728821,7.725885,777.7046,5.090201,-118.3008,-8.339388,9.687771,1.039502,467.2173,109.7494,-99.51132,-95.52,-96.76742,6.09,7.6,11.71,8.58,"NAN",0.07,0.02,"NAN",-173.8167,-100,-100,-100,1000.823,609.3779,5.190063,9.170149,799.5358,6.222476,-114.2083,-2.501694,103.8516,10.23649,487.299,114.6161,-99.05755,-94.98191,-96.25666,6.13,7.65,12.93,8.92,"NAN",0.15,0.05,"NAN",48.11816,29.1,27.48,17.23,0.04746577,16.1537,0.1160538,0.3478879,3.61636,0.1701749,0.7699344,1.058847,0.7757328,0.08331961,3.763661,0.8685071,0.1211999,0.1504407,0.1408806,0.002587036,0.004436054,0.1317509,0.04204759,0,0.007097659,0.003239763,0,70.00633,39.66582,39.24661,39.60692,0,0
"2016-02-26 10:20:00",84,1000.618,54.1199,4.923625,2.575509,0.8137047,8.926158,787.8507,5.157384,0,0,-114.2697,-3.277717,9.819929,10.03186,481.6367,111.383,-98.90252,-94.74025,-96.02371,6.159875,7.719444,13.90838,9.510796,0,0.1797619,0.1290608,0,6.253352,-0.7742896,0.4960972,0.03585378,999.1713,51.26994,4.660095,8.42367,776.4517,4.860141,-117.4167,-7.088036,9.427323,9.621046,2.284704,106.2703,-99.11227,-94.98191,-96.25666,6.13,7.65,12.93,8.92,"NAN",0.15,0.05,"NAN",1.893707,-2.29,-1.45,-0.97,1000.774,57.42065,5.102112,9.587168,799.7782,5.741316,-110.6897,0.4169328,10.0853,10.31712,490.0559,113.916,-98.65932,-94.44526,-95.74738,6.16,7.72,13.92,9.52,"NAN",0.18,0.13,"NAN",7.70929,1.18,2.07,1.11,0.3424761,1.553425,0.1107388,0.2853608,4.015348,0.155478,1.394134,1.24837,0.1610596,0.1781948,4.404875,1.373367,0.1163165,0.1444002,0.1400269,0.001909716,0.006185757,0.1066348,0.07374457,0,0.002651047,0.008616958,0,0.8718423,0.7449497,0.3615752,0.2789379,0,0
"2016-02-26 10:30:00",85,1000.609,53.14673,4.828755,2.578747,1.023082,9.06292,781.7425,5.09864,0,0,-112.1692,-1.089796,9.32382,9.523589,467.8379,106.278,-98.53036,-94.23598,-95.56809,6.209786,7.809278,14.68105,10.12067,0,0.2097596,0.1497677,0,6.578538,-0.1679228,0.4025192,-0.002742205,999.1134,51.11924,4.506348,8.339201,768.8843,4.831733,-113.9009,-4.169091,9.059229,1.037532,453.9789,102.794,-98.71468,-94.49796,-95.80287,6.16,7.72,13.92,9.52,"NAN",0.18,0.13,"NAN",1.893707,-2.67,-1.71,-1.62,1000.697,55.17491,5.176147,9.813528,797.4208,5.81193,-109.8132,0.8338129,9.650276,9.843798,481.6916,109.7399,-98.31931,-93.96345,-95.35124,6.21,7.81,14.69,10.13,"NAN",0.21,0.15,"NAN",8.411285,2.14,2.86,1.29,0.174685,0.7871245,0.1851925,0.3616236,3.48855,0.1463099,0.8854269,0.8772698,0.1462616,0.1470512,7.371692,1.452023,0.1037534,0.1404259,0.1255277,0.003261533,0.007990486,0.08227724,0.07468852,0,0.003167299,0.002137074,0,0.7319883,0.8820956,0.5960809,0.3303508,0,0
"2016-02-26 10:40:00",86,999.6743,52.84344,5.165226,1.687412,0.8256627,9.765272,779.5635,5.178275,0,0,-112.7563,-0.09690297,9.591969,9.806828,482.657,107.3124,-98.16422,-93.68793,-95.17944,6.259782,7.929042,15.30281,10.95716,0,0.21,0.2290724,0.02954155,6.730147,-0.2343747,0.5877587,0.09664477,998.9172,50.41985,4.913605,8.80409,764.2393,4.849873,-114.1879,-4.585784,9.403133,1.037987,470.6015,104.179,-98.37466,-94.01614,-95.35124,6.21,7.81,14.69,10.13,"NAN",0.21,0.15,"NAN",1.893707,-1.96,-0.66,-1.2,1000.616,528.004,5.619904,10.44338,787.3282,5.955925,-111.5586,2.918237,9.76901,9.986116,505.235,111.8158,-97.98052,-93.32475,-95.01181,6.26,7.93,15.31,10.97,"NAN",0.21,0.23,"NAN",8.846313,2.51,3.19,1.6,0.7542003,1.551195,0.1882381,0.4006233,3.756322,0.1887897,0.5366862,1.565149,0.08431219,0.08338909,8.033994,1.55772,0.09512706,0.1892727,0.1087549,0.003267727,0.01067405,0.06618456,0.1028198,0,0,0.008539858,0.003672152,0.7793458,0.8314921,0.5064952,0.3035361,0,0
